"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"761","일반음식점","07_24_04_P","3140000","3140000-101-2023-00338","2023-11-23","","03","폐업","02","폐업","2023-11-30","","","","","","158-724","서울특별시 양천구 목동 916 현대하이페리온","서울특별시 양천구 목동동로 257, 지하2층 (목동, 현대하이페리온)","07998","금덕푸드","2023-12-01 04:15:08","U","2023-12-03 02:40:00","기타","188884.075622342","447186.888604306","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"762","일반음식점","07_24_04_P","3220000","3220000-101-2023-01555","2023-11-23","","03","폐업","02","폐업","2024-08-08","","","","","21.00","135-877","서울특별시 강남구 삼성동 143-30 케이엘타워","서울특별시 강남구 삼성로91길 28, 지상3층 (삼성동)","06159","FITDAK(핏닭)","2024-08-08 13:18:34","U","2024-08-10 02:40:00","한식","204698.725555403","444950.288061059","한식","0","0","","","","0","0","0","0","0","","0","0","N","21","","","",
"763","일반음식점","07_24_04_P","3220000","3220000-101-2023-01553","2023-11-23","","03","폐업","02","폐업","2023-11-30","","","","","","135-730","서울특별시 강남구 삼성동 159-7 현대백화점","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 식품관호 (삼성동)","06164","금덕푸드(충무로가는길)(한시적)","2023-12-01 04:15:11","U","2023-12-03 02:40:00","한식","205210.358779172","445154.42225208","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"764","일반음식점","07_24_04_P","3220000","3220000-101-2018-01276","2018-10-17","","03","폐업","02","폐업","2024-11-20","","","","02 822 8982","11.40","135-918","서울특별시 강남구 역삼동 707-34 한신인터밸리24","서울특별시 강남구 테헤란로 322, 한신인터밸리24 지하2층 B138호 (역삼동)","06211","한신 김치찌개","2024-11-20 17:48:44","U","2024-11-22 02:40:00","한식","204044.789948927","444529.84042741","한식","0","0","","","","0","0","0","0","0","","0","0","N","11.4","","","",
"765","일반음식점","07_24_04_P","3740000","5610000-101-2023-00432","2023-11-21","","03","폐업","02","폐업","2024-07-22","","","","","23.00","443-814","경기도 수원시 영통구 영통동 998-2 르네상스 시티프라자","경기도 수원시 영통구 반달로7번길 30, 르네상스 시티프라자 1층 105-1호 (영통동)","16704","수원맛집 호두야","2024-07-22 13:23:49","U","2024-07-24 02:40:00","기타","206573.622157759","416809.258848307","기타","0","0","","","","0","0","0","0","0","","0","0","N","23","","","",
"766","일반음식점","07_24_04_P","3740000","5610000-101-2023-00431","2023-11-21","","03","폐업","02","폐업","2023-12-07","","","","","","443-280","경기도 수원시 영통구 하동 1017-2 갤러리아 광교","경기도 수원시 영통구 광교중앙로 124, 갤러리아 광교 지하1층 (하동)","16514","그랜마베이글","2023-12-08 04:15:09","U","2023-12-10 02:40:00","기타","205023.582888351","420361.248170516","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"767","일반음식점","07_24_04_P","4470000","4470000-101-2023-00204","2023-10-13","","03","폐업","02","폐업","2023-10-15","","","","","10.00","369-805","충청북도 음성군 음성읍 읍내리 446-1 설성문화제 행사장 내","충청북도 음성군 음성읍 설성공원길 28, 설성문화제 행사장 내","27703","밤은행설탕공예","2023-10-16 04:15:09","U","2023-10-18 02:40:00","한식","261490.956630982","381425.747669606","한식","0","0","","","","0","0","0","0","0","","0","0","N","10","","","",
"768","일반음식점","07_24_04_P","4470000","4470000-101-2023-00203","2023-10-13","","03","폐업","02","폐업","2023-10-15","","","","","10.00","369-805","충청북도 음성군 음성읍 읍내리 446-1 설성문화제 행사장 내","충청북도 음성군 음성읍 설성공원길 28, 설성문화제 행사장 내","27703","닭꼬치은행","2023-10-16 04:15:09","U","2023-10-18 02:40:00","한식","261490.956630982","381425.747669606","한식","0","0","","","","0","0","0","0","0","","0","0","N","10","","","",
"769","일반음식점","07_24_04_P","4470000","4470000-101-2023-00202","2023-10-13","","03","폐업","02","폐업","2023-10-15","","","","","10.00","369-805","충청북도 음성군 음성읍 읍내리 446-1 설성문화제 행사장 내","충청북도 음성군 음성읍 설성공원길 28, 설성문화제 행사장 내","27703","충주핫도그","2023-10-16 04:15:09","U","2023-10-18 02:40:00","한식","261490.956630982","381425.747669606","한식","0","0","","","","0","0","0","0","0","","0","0","N","10","","","",
"770","일반음식점","07_24_04_P","4470000","4470000-101-2023-00201","2023-10-13","","03","폐업","02","폐업","2023-10-15","","","","","15.00","369-805","충청북도 음성군 음성읍 읍내리 446-1 설성문화제 행사장 내","충청북도 음성군 음성읍 설성공원길 28, 설성문화제 행사장 내","27703","촌닭닭강정","2023-10-16 04:15:09","U","2023-10-18 02:40:00","한식","261490.956630982","381425.747669606","한식","0","0","","","","0","0","0","0","0","","0","0","N","15","","","",
"771","일반음식점","07_24_04_P","4470000","4470000-101-2023-00200","2023-10-13","","03","폐업","02","폐업","2023-10-15","","","","","15.00","369-805","충청북도 음성군 음성읍 읍내리 446-1 야외음악당","충청북도 음성군 음성읍 설성공원길 28, 설성문화제 행사장 내","27703","명품호떡","2023-10-16 04:15:09","U","2023-10-18 02:40:00","기타","261490.956630982","381425.747669606","기타","0","0","","","","0","0","0","0","0","","0","0","N","15","","","",
"772","일반음식점","07_24_04_P","4470000","4470000-101-2023-00199","2023-10-13","","03","폐업","02","폐업","2023-10-15","","","","","15.00","369-805","충청북도 음성군 음성읍 읍내리 446-1 야외음악당","충청북도 음성군 음성읍 설성공원길 28, 설성문화제 행사장 내","27703","청춘닭꼬치","2023-10-16 04:15:09","U","2023-10-18 02:40:00","기타","261490.956630982","381425.747669606","기타","0","0","","","","0","0","0","0","0","","0","0","N","15","","","",
"773","일반음식점","07_24_04_P","4470000","4470000-101-2023-00198","2023-10-13","","03","폐업","02","폐업","2023-10-15","","","","","10.00","369-805","충청북도 음성군 음성읍 읍내리 446-1 설성문화제 행사장 내","충청북도 음성군 음성읍 설성공원길 28, 설성문화제 행사장 내","27703","와플호떡","2023-10-16 04:15:09","U","2023-10-18 02:40:00","한식","261490.956630982","381425.747669606","한식","0","0","","","","0","0","0","0","0","","0","0","N","10","","","",
"774","일반음식점","07_24_04_P","4470000","4470000-101-2023-00197","2023-10-13","","03","폐업","02","폐업","2023-10-15","","","","","15.00","369-805","충청북도 음성군 음성읍 읍내리 446-1 야외음악당","충청북도 음성군 음성읍 설성공원길 28, 설성문화제 행사장 내","27703","호떡","2023-10-16 04:15:09","U","2023-10-18 02:40:00","기타","261490.956630982","381425.747669606","기타","0","0","","","","0","0","0","0","0","","0","0","N","15","","","",
"775","일반음식점","07_24_04_P","3290000","3290000-101-2023-00409","2023-10-13","","03","폐업","02","폐업","2023-10-25","","","","","42.90","614-854","부산광역시 부산진구 양정동 147-8","부산광역시 부산진구 중앙대로 980, 1층 (양정동)","47217","슈퍼타이","2023-10-25 13:43:55","U","2023-10-27 02:40:00","외국음식전문점(인도,태국등)","388915.339971332","188361.612801752","외국음식전문점(인도,태국등)","0","0","","","","0","0","0","0","0","","0","0","N","42.9","","","",
"776","일반음식점","07_24_04_P","3130000","3130000-101-2023-00972","2023-10-13","","03","폐업","02","폐업","2023-10-22","","","","","25.00","121-849","서울특별시 마포구 성산동 533-1 마포농수산물시장,마포구시설관리공단","서울특별시 마포구 월드컵로 235, 새우젓축제 먹거리장터 (성산동)","03901","마포농수산물시장 상인회","2023-10-23 04:15:12","U","2023-10-25 02:40:00","기타","190931.000875925","451427.722144609","기타","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"777","일반음식점","07_24_04_P","5390000","5390000-101-2023-00027","2023-09-27","","03","폐업","02","폐업","2023-09-30","","","","","","636-804","경상남도 의령군 의령읍 무전리 1020","경상남도 의령군 의령읍 의합대로 28","52129","청담","2023-10-01 04:15:09","U","2023-10-03 02:40:00","한식","316884.805573156","202936.676743704","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"778","일반음식점","07_24_04_P","5680000","5680000-101-2023-00228","2023-09-27","","03","폐업","02","폐업","2023-10-09","","","","","225.00","343-816","충청남도 당진시 신평면 운정리 168","충청남도 당진시 신평면 삽교천길 90-3, 삽교호 조개구이 홍보행사 행사장 일원","31744","아라장어","2023-10-10 04:15:09","U","2023-10-12 02:40:00","한식","184356.069018157","376210.112491635","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","225","","","",
"779","일반음식점","07_24_04_P","5680000","5680000-101-2023-00227","2023-09-27","","03","폐업","02","폐업","2023-10-02","","","","","130.00","343-844","충청남도 당진시 고대면 진관리 349-20 당진종합운동장 일원","충청남도 당진시 고대면 고대로 33, 당진종합운동장 일원","31793","고대농협농가주부모임","2023-10-03 04:15:10","U","2023-10-05 02:40:00","기타","164307.144787036","380210.134843892","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","130","","","",
"780","일반음식점","07_24_04_P","3640000","3640000-101-2023-00254","2023-09-27","","03","폐업","02","폐업","2024-10-29","","","","042 622 6001","117.68","300-830","대전광역시 동구 자양동 110-10","대전광역시 동구 백룡로 53, 1층 (자양동)","34516","카페 그란데(CAFE GRANDE)우송대점","2024-10-29 10:24:19","U","2024-10-31 02:40:00","기타","240497.789327687","314856.820540589","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","117.68","","","",
"781","일반음식점","07_24_04_P","4070000","4070000-101-2023-00254","2023-09-27","","03","폐업","02","폐업","2023-10-22","","","","","50.00","467-871","경기도 이천시 모가면 어농리 871-3 먹거리마당","경기도 이천시 모가면 공원로 48, 먹거리마당","17406","새마을(장호원읍)","2023-10-23 04:15:08","U","2023-10-25 02:40:00","기타","239413.732802845","408511.583943071","기타","0","0","","","","0","0","0","0","0","","0","0","N","50","","","",
"782","일반음식점","07_24_04_P","4070000","4070000-101-2023-00251","2023-09-27","","03","폐업","02","폐업","2023-10-07","","","","","75.00","467-841","경기도 이천시 신둔면 고척리 599-6 주행사장 5번부스","경기도 이천시 신둔면 도자예술로5번길 109, 주행사장 5번부스","17306","이천축협 임금님표이천한우 홍보관","2023-10-08 04:15:08","U","2023-10-12 02:40:00","식육(숯불구이)","234127.178613632","421303.508357759","식육(숯불구이)","0","0","","","","0","0","0","0","0","","0","0","N","75","","","",
"783","일반음식점","07_24_04_P","4540000","4540000-101-2023-00104","2023-09-27","","03","폐업","02","폐업","2023-10-15","","","","","","320-875","충청남도 논산시 연산면 청동리 127-82","충청남도 논산시 연산면 선비로231번길 19, 연산문화창고 및 연산별당일원","32913","더랜치브루어리","2023-10-16 04:15:09","U","2023-10-18 02:40:00","호프/통닭","218125.824913761","301424.136333859","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"784","일반음식점","07_24_04_P","4540000","4540000-101-2023-00103","2023-09-27","","03","폐업","02","폐업","2023-10-28","","","","","0.00","320-120","충청남도 논산시 화지동 41-119","충청남도 논산시 중앙로500번길 31-2, 화지중앙시장 (화지동)","32966","호호할매","2023-10-29 04:15:10","U","2023-10-31 02:40:00","분식","207665.055519269","300861.221673677","분식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"785","일반음식점","07_24_04_P","4550000","4550000-101-2023-00037","2023-09-27","","03","폐업","02","폐업","2023-10-15","","","","","900.00","312-804","충청남도 금산군 금산읍 신대리 392","충청남도 금산군 금산읍 인삼광장로 30, 5동 (제41회 금산세계인삼축제장 일원)","32739","신광정육식당","2023-10-16 04:15:09","U","2023-10-18 02:40:00","한식","245047.86559447","288947.854490912","한식","0","0","","","","0","0","0","0","0","","0","0","N","900","","","",
"786","일반음식점","07_24_04_P","4540000","4540000-101-2023-00121","2023-10-13","","03","폐업","02","폐업","2023-10-15","","","","","","320-875","충청남도 논산시 연산면 청동리 127-82","충청남도 논산시 연산면 선비로231번길 19, 연산문화창고 및 연산별당 일원","32913","아지트","2023-10-16 04:15:09","U","2023-10-18 02:40:00","한식","218125.824913761","301424.136333859","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"787","일반음식점","07_24_04_P","4540000","4540000-101-2023-00120","2023-10-13","","03","폐업","02","폐업","2023-10-22","","","","","","320-902","충청남도 논산시 강경읍 황산리 198","충청남도 논산시 강경읍 금백로 45, 금강 둔치 일원","32930","혜지식당","2023-10-23 04:15:08","U","2023-10-25 02:40:00","한식","200409.034420041","295255.183139931","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"788","일반음식점","07_24_04_P","4540000","4540000-101-2023-00119","2023-10-13","","03","폐업","02","폐업","2023-10-15","","","","","","320-875","충청남도 논산시 연산면 청동리 127-82","충청남도 논산시 연산면 선비로231번길 19, 연산문화창고 및 연산별당일원","32913","강남할배제빵소","2023-10-16 04:15:09","U","2023-10-18 02:40:00","한식","218125.824913761","301424.136333859","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"789","일반음식점","07_24_04_P","3740000","3750000-101-2023-00157","2023-10-06","","03","폐업","02","폐업","2023-10-14","","","","","","440-818","경기도 수원시 장안구 영화동 292-40 패션과플라워","경기도 수원시 장안구 정조로934번길 30, 장안문 거북시장길 (영화동)","16269","광계토치킨","2023-10-15 04:15:09","U","2023-10-17 02:40:00","기타","201197.861338271","421062.508216303","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
